date,data_or_inferred,incarcerated_total,incarcerated_white,incarcerated_black,incarcerated_hispanic,incarcerated_amerind,incarcerated_asian,incarcerated_other,incarcerated_unknown,incarcerated_nonwhite,state,url
2017-05-01,inferred race counts,37135.0,14750,19495.0,,825.0,104.0,1803.0,158.0,22385.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2017-06-01,inferred race counts,37308.0,14846,19552.0,,831.0,104.0,1816.0,159.0,22462.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2017-07-01,raw data,37487.0,14943,19611.0,,839.0,104.0,1829.0,161.0,22544.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2017-08-01,inferred race counts,37445.0,14934,19581.0,,837.0,102.0,1831.0,160.0,22511.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2017-09-01,inferred race counts,37403.0,14925,19551.0,,835.0,100.0,1833.0,159.0,22478.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2017-10-01,inferred race counts,37371.0,14918,19523.0,,834.0,101.0,1836.0,159.0,22453.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2017-11-01,inferred race counts,37332.0,14910,19494.0,,832.0,100.0,1838.0,158.0,22422.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2017-12-01,inferred race counts,37293.0,14902,19465.0,,830.0,99.0,1840.0,157.0,22391.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2018-01-01,raw data,37263.0,14894,19436.0,,830.0,100.0,1844.0,159.0,22369.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2018-02-01,inferred race counts,37231.0,14896,19409.0,,827.0,101.0,1843.0,155.0,22335.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2018-03-01,inferred race counts,37199.0,14898,19382.0,,824.0,102.0,1842.0,151.0,22301.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2018-04-01,inferred race counts,37181.0,14903,19359.0,,822.0,104.0,1843.0,150.0,22278.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2018-05-01,inferred race counts,37151.0,14905,19333.0,,819.0,105.0,1842.0,147.0,22246.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2018-06-01,inferred race counts,37121.0,14907,19307.0,,816.0,106.0,1841.0,144.0,22214.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2018-07-01,raw data,37104.0,14913,19283.0,,814.0,108.0,1843.0,143.0,22191.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2018-08-01,inferred race counts,36872.0,14836,19134.0,,814.0,106.0,1840.0,142.0,22036.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2018-09-01,inferred race counts,36640.0,14759,18985.0,,814.0,104.0,1837.0,141.0,21881.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2018-10-01,inferred race counts,36425.0,14686,18838.0,,814.0,106.0,1837.0,144.0,21739.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2018-11-01,inferred race counts,36197.0,14609,18689.0,,814.0,106.0,1835.0,144.0,21588.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2018-12-01,inferred race counts,35969.0,14532,18540.0,,814.0,106.0,1833.0,144.0,21437.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2019-01-01,raw data,35752.0,14459,18395.0,,814.0,106.0,1832.0,146.0,21293.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2019-02-01,inferred race counts,35797.0,14502,18399.0,,810.0,106.0,1835.0,145.0,21295.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2019-03-01,inferred race counts,35842.0,14545,18403.0,,806.0,106.0,1838.0,144.0,21297.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2019-04-01,inferred race counts,35900.0,14590,18410.0,,804.0,109.0,1843.0,144.0,21310.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2019-05-01,inferred race counts,35946.0,14633,18414.0,,801.0,109.0,1846.0,143.0,21313.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2019-06-01,inferred race counts,35992.0,14676,18418.0,,798.0,109.0,1849.0,142.0,21316.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2019-07-01,raw data,36053.0,14721,18425.0,,796.0,113.0,1854.0,144.0,21332.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2019-08-01,inferred race counts,35874.0,14628,18357.0,,790.0,111.0,1843.0,145.0,21246.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2019-09-01,inferred race counts,35695.0,14535,18289.0,,784.0,109.0,1832.0,146.0,21160.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2019-10-01,inferred race counts,35530.0,14445,18225.0,,779.0,109.0,1822.0,150.0,21085.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2019-11-01,inferred race counts,35352.0,14353,18157.0,,773.0,107.0,1811.0,151.0,20999.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2019-12-01,inferred race counts,35174.0,14261,18089.0,,767.0,105.0,1800.0,152.0,20913.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2020-01-01,raw data,35010.0,14170,18025.0,,763.0,106.0,1790.0,156.0,20840.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2020-02-01,inferred race counts,34494.0,13928,17784.0,,752.0,105.0,1773.0,152.0,20566.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2020-03-01,inferred race counts,33978.0,13686,17543.0,,741.0,104.0,1756.0,148.0,20292.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2020-04-01,inferred race counts,33467.0,13445,17304.0,,731.0,103.0,1739.0,145.0,20022.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2020-05-01,inferred race counts,32951.0,13203,17063.0,,720.0,102.0,1722.0,141.0,19748.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2020-06-01,inferred race counts,32435.0,12961,16822.0,,709.0,101.0,1705.0,137.0,19474.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2020-07-01,raw data,31929.0,12721,16583.0,,700.0,101.0,1689.0,135.0,19208.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2020-08-01,inferred race counts,31612.0,12617,16396.0,,688.0,99.0,1678.0,134.0,18995.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2020-09-01,inferred race counts,31295.0,12513,16209.0,,676.0,97.0,1667.0,133.0,18782.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2020-10-01,inferred race counts,30990.0,12412,16023.0,,665.0,97.0,1658.0,135.0,18578.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2020-11-01,inferred race counts,30676.0,12308,15836.0,,653.0,96.0,1648.0,135.0,18368.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2020-12-01,inferred race counts,30362.0,12204,15649.0,,641.0,95.0,1638.0,135.0,18158.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2021-01-01,raw data,30058.0,12103,15464.0,,632.0,94.0,1629.0,136.0,17955.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2021-02-01,inferred race counts,29944.0,12065,15389.0,,635.0,93.0,1628.0,134.0,17879.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2021-03-01,inferred race counts,29830.0,12027,15314.0,,638.0,92.0,1627.0,132.0,17803.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2021-04-01,inferred race counts,29734.0,11993,15242.0,,643.0,94.0,1629.0,133.0,17741.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2021-05-01,inferred race counts,29622.0,11955,15168.0,,646.0,93.0,1628.0,132.0,17667.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2021-06-01,inferred race counts,29510.0,11917,15094.0,,649.0,92.0,1627.0,131.0,17593.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2021-07-01,raw data,29415.0,11883,15021.0,,655.0,95.0,1629.0,132.0,17532.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2021-08-01,raw data,29288.0,11880,14922.0,,646.0,92.0,1618.0,130.0,17408.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2021-09-01,raw data,29165.0,11878,14824.0,,637.0,90.0,1608.0,128.0,17287.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2021-10-01,raw data,29349.0,11984,14888.0,,638.0,93.0,1615.0,131.0,17365.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2021-11-01,raw data,29535.0,12090,14952.0,,640.0,96.0,1622.0,135.0,17445.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2021-12-01,raw data,29725.0,12192,15034.0,,650.0,97.0,1616.0,136.0,17533.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2022-01-01,raw data,29629.0,12198,14942.0,,655.0,97.0,1601.0,136.0,17431.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2022-02-01,raw data,29121.0,11994,14673.0,,645.0,93.0,1582.0,134.0,17127.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2022-03-01,inferred race counts,30120.0,12481,15134.0,,673.0,98.0,1598.0,136.0,17639.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2022-04-01,raw data,30273.0,12595,15169.0,,680.0,98.0,1591.0,140.0,17678.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2022-05-01,raw data,30323.0,12655,15149.0,,689.0,101.0,1587.0,142.0,17668.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2022-06-01,raw data,30522.0,12771,15236.0,,696.0,100.0,1581.0,138.0,17751.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2022-07-01,raw data,30504.0,12777,15232.0,,687.0,99.0,1575.0,134.0,17727.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2022-08-01,raw data,30342.0,12696,15179.0,,682.0,96.0,1554.0,135.0,17646.0,North Carolina,https://webapps.doc.state.nc.us/apps/asqExt/ASQ
2001-11-01,raw data,1129.0,793,53.0,71.0,192.0,,20.0,,336.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2001-12-01,raw data,1133.0,802,49.0,72.0,192.0,,18.0,,331.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2002-01-01,raw data,1128.0,799,50.0,68.0,192.0,,19.0,,329.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2002-02-01,raw data,1132.0,808,51.0,65.0,190.0,,18.0,,324.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2002-03-01,raw data,1163.0,831,53.0,65.0,197.0,,17.0,,332.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2002-04-01,raw data,1165.0,831,51.0,66.0,199.0,,18.0,,334.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2002-05-01,raw data,1190.0,861,53.0,63.0,196.0,,17.0,,329.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2002-06-01,raw data,1190.0,851,53.0,62.0,205.0,,19.0,,339.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2002-07-01,raw data,1187.0,844,56.0,62.0,206.0,,19.0,,343.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2002-08-01,raw data,1158.0,831,54.0,57.0,198.0,,18.0,,327.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2002-09-01,raw data,1169.0,847,54.0,54.0,201.0,,13.0,,322.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2002-10-01,raw data,1152.0,826,53.0,55.0,204.0,,14.0,,326.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2002-11-01,raw data,1161.0,834,53.0,50.0,211.0,,13.0,,327.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2002-12-01,raw data,1136.0,805,55.0,48.0,212.0,,16.0,,331.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2003-01-01,raw data,1153.0,818,56.0,48.0,215.0,,16.0,,335.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2003-02-01,raw data,1170.0,828,56.0,53.0,218.0,,15.0,,342.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2003-03-01,raw data,1191.0,850,56.0,54.0,216.0,,15.0,,341.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2003-04-01,raw data,1181.0,839,55.0,54.0,219.0,,14.0,,342.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2003-05-01,raw data,1190.0,845,53.0,61.0,218.0,,13.0,,345.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2003-06-01,raw data,1177.0,837,56.0,60.0,213.0,,11.0,,340.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2003-07-01,raw data,1198.0,861,55.0,58.0,212.0,,12.0,,337.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2003-08-01,raw data,1196.0,864,52.0,61.0,206.0,,13.0,,332.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2003-09-01,raw data,1194.0,860,57.0,61.0,205.0,,11.0,,334.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2003-10-01,raw data,1234.0,901,59.0,57.0,206.0,,11.0,,333.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2003-11-01,raw data,1257.0,921,60.0,53.0,213.0,,10.0,,336.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2003-12-01,raw data,1256.0,919,60.0,55.0,212.0,,10.0,,337.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2004-01-01,raw data,1273.0,924,57.0,58.0,224.0,,10.0,,349.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2004-02-01,raw data,1278.0,926,59.0,56.0,228.0,,9.0,,352.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2004-03-01,raw data,1283.0,925,59.0,58.0,234.0,,7.0,,358.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2004-04-01,raw data,1300.0,935,59.0,58.0,239.0,,9.0,,365.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2004-05-01,raw data,1310.0,938,59.0,63.0,240.0,,10.0,,372.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2004-06-01,raw data,1298.0,924,59.0,65.0,243.0,,7.0,,374.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2004-07-01,raw data,1292.0,918,61.0,67.0,239.0,,7.0,,374.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2004-08-01,raw data,1309.0,921,61.0,66.0,252.0,,9.0,,388.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2004-09-01,raw data,1301.0,911,60.0,69.0,253.0,,8.0,,390.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2004-10-01,raw data,1319.0,918,58.0,66.0,269.0,,8.0,,401.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2004-11-01,raw data,1338.0,936,57.0,68.0,270.0,,7.0,,402.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2004-12-01,raw data,1335.0,935,57.0,69.0,269.0,,5.0,,400.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2005-01-01,raw data,1336.0,935,57.0,69.0,270.0,,5.0,,401.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2005-02-01,raw data,1345.0,940,55.0,68.0,277.0,,5.0,,405.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2005-03-01,raw data,1348.0,956,52.0,71.0,265.0,,4.0,,392.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2005-04-01,raw data,1368.0,967,54.0,67.0,276.0,,4.0,,401.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2005-05-01,raw data,1369.0,966,55.0,68.0,276.0,,4.0,,403.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2005-06-01,raw data,1364.0,948,58.0,69.0,285.0,,4.0,,416.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2005-07-01,raw data,1357.0,943,62.0,60.0,288.0,,4.0,,414.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2005-08-01,raw data,1356.0,946,63.0,62.0,281.0,,4.0,,410.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2005-09-01,raw data,1387.0,964,67.0,59.0,292.0,,5.0,,423.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2005-10-01,raw data,1386.0,969,69.0,59.0,284.0,,5.0,,417.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2005-11-01,raw data,1384.0,959,68.0,62.0,290.0,,5.0,,425.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2005-12-01,raw data,1405.0,981,68.0,59.0,293.0,,4.0,,424.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2006-01-01,raw data,1407.0,980,69.0,58.0,296.0,,4.0,,427.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2006-02-01,raw data,1413.0,996,69.0,54.0,291.0,,3.0,,417.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2006-03-01,raw data,1425.0,990,68.0,65.0,299.0,,3.0,,435.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2006-04-01,raw data,1437.0,999,66.0,64.0,305.0,,3.0,,438.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2006-05-01,raw data,1421.0,983,68.0,67.0,299.0,,4.0,,438.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2006-06-01,raw data,1410.0,973,65.0,67.0,301.0,,4.0,,437.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2006-07-01,raw data,1419.0,976,66.0,69.0,304.0,,4.0,,443.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2006-08-01,raw data,1401.0,958,65.0,68.0,306.0,,4.0,,443.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2006-09-01,raw data,1417.0,977,64.0,71.0,302.0,,3.0,,440.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2006-10-01,raw data,1398.0,967,65.0,71.0,292.0,,3.0,,431.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2006-11-01,raw data,1394.0,950,71.0,72.0,298.0,,3.0,,444.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2006-12-01,raw data,1382.0,937,67.0,69.0,305.0,,4.0,,445.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2007-01-01,raw data,1402.0,943,70.0,72.0,314.0,,3.0,,459.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2007-02-01,raw data,1404.0,944,68.0,71.0,318.0,,3.0,,460.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2007-03-01,raw data,1386.0,929,67.0,68.0,319.0,,3.0,,457.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2007-04-01,raw data,1402.0,937,71.0,69.0,322.0,,3.0,,465.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2007-05-01,raw data,1415.0,950,79.0,66.0,318.0,,2.0,,465.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2007-06-01,raw data,1423.0,946,80.0,68.0,327.0,,2.0,,477.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2007-07-01,raw data,1419.0,943,85.0,68.0,320.0,,3.0,,476.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2007-08-01,raw data,1418.0,945,80.0,70.0,320.0,,3.0,,473.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2007-09-01,raw data,1444.0,960,78.0,77.0,326.0,,3.0,,484.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2007-10-01,raw data,1428.0,947,77.0,73.0,327.0,,4.0,,481.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2007-11-01,raw data,1447.0,938,84.0,85.0,336.0,,4.0,,509.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2007-12-01,raw data,1452.0,941,86.0,83.0,338.0,,4.0,,511.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2008-01-01,raw data,1437.0,938,87.0,80.0,328.0,,4.0,,499.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2008-02-01,raw data,1429.0,933,83.0,79.0,330.0,,4.0,,496.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2008-03-01,raw data,1429.0,923,84.0,84.0,334.0,,4.0,,506.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2008-04-01,raw data,1414.0,914,88.0,85.0,323.0,,4.0,,500.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2008-05-01,raw data,1417.0,910,87.0,86.0,329.0,,5.0,,507.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2008-06-01,raw data,1442.0,931,87.0,87.0,330.0,,7.0,,511.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2008-07-01,raw data,1459.0,945,88.0,88.0,332.0,,6.0,,514.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2008-08-01,raw data,1456.0,945,90.0,88.0,328.0,,5.0,,511.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2008-09-01,raw data,1454.0,939,89.0,88.0,333.0,,5.0,,515.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2008-10-01,raw data,1465.0,954,90.0,85.0,331.0,,5.0,,511.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2008-11-01,raw data,1471.0,951,94.0,82.0,339.0,,5.0,,520.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2008-12-01,raw data,1471.0,953,93.0,81.0,339.0,,5.0,,518.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2009-01-01,raw data,1464.0,954,90.0,81.0,335.0,,4.0,,510.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2009-02-01,raw data,1370.0,903,85.0,74.0,303.0,,5.0,,467.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2009-03-01,raw data,1388.0,908,88.0,80.0,307.0,,5.0,,480.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2009-04-01,raw data,1355.0,890,85.0,79.0,296.0,,5.0,,465.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2009-05-01,raw data,1391.0,902,86.0,81.0,317.0,,5.0,,489.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2009-06-01,raw data,1350.0,874,88.0,78.0,306.0,,4.0,,476.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2009-07-01,raw data,1365.0,880,86.0,77.0,317.0,,5.0,,485.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
2009-08-01,raw data,1375.0,881,87.0,74.0,328.0,,5.0,,494.0,North Dakota,https://www.docr.nd.gov/reports-and-statistics
