date,admissions_total,admissions_white,admissions_black,admissions_hispanic,admissions_amerind,admissions_asian,admissions_other,releases_total,releases_white,releases_black,releases_hispanic,releases_amerind,releases_asian,releases_other,state
2013-05-01,429,300,90,29.0,5.0,5.0,0.0,498,362,104,19.0,10.0,3.0,0.0,Iowa
2013-06-01,315,212,77,18.0,7.0,1.0,0.0,429,287,106,29.0,4.0,3.0,0.0,Iowa
2013-07-01,448,318,95,22.0,7.0,6.0,0.0,458,324,96,27.0,7.0,4.0,0.0,Iowa
2013-08-01,439,299,109,20.0,7.0,4.0,0.0,498,345,115,27.0,4.0,7.0,0.0,Iowa
2013-09-01,387,240,117,17.0,11.0,2.0,0.0,396,265,101,19.0,7.0,4.0,0.0,Iowa
2013-10-01,468,335,96,27.0,6.0,4.0,0.0,438,290,108,28.0,7.0,5.0,0.0,Iowa
2013-11-01,343,248,67,15.0,10.0,3.0,0.0,410,277,95,21.0,12.0,5.0,0.0,Iowa
2013-12-01,351,250,76,18.0,5.0,2.0,0.0,486,325,110,27.0,16.0,8.0,0.0,Iowa
2014-01-01,406,266,99,25.0,14.0,2.0,0.0,450,312,90,34.0,11.0,3.0,0.0,Iowa
2014-02-01,393,271,86,20.0,12.0,4.0,0.0,359,231,101,19.0,7.0,1.0,0.0,Iowa
2014-03-01,426,301,89,27.0,8.0,1.0,0.0,442,308,100,21.0,9.0,4.0,0.0,Iowa
2014-04-01,437,298,101,27.0,9.0,2.0,0.0,441,308,104,25.0,3.0,1.0,0.0,Iowa
2014-05-01,452,312,104,29.0,6.0,1.0,0.0,468,328,108,21.0,8.0,3.0,0.0,Iowa
2014-06-01,299,185,81,26.0,4.0,3.0,0.0,457,314,109,19.0,11.0,4.0,0.0,Iowa
2014-07-01,450,312,95,26.0,11.0,6.0,0.0,435,298,100,20.0,10.0,7.0,0.0,Iowa
2014-08-01,392,244,108,29.0,8.0,3.0,0.0,424,273,112,27.0,9.0,3.0,0.0,Iowa
2014-09-01,374,256,85,25.0,6.0,2.0,0.0,479,320,113,28.0,15.0,3.0,0.0,Iowa
2014-10-01,431,309,91,18.0,9.0,4.0,0.0,440,292,114,22.0,10.0,2.0,0.0,Iowa
2014-11-01,358,223,102,24.0,8.0,1.0,0.0,374,257,82,22.0,12.0,1.0,0.0,Iowa
2014-12-01,379,255,77,29.0,16.0,2.0,0.0,460,324,104,21.0,6.0,5.0,0.0,Iowa
2015-01-01,364,251,89,16.0,7.0,1.0,0.0,443,290,108,33.0,11.0,1.0,0.0,Iowa
2015-02-01,404,290,83,24.0,5.0,2.0,0.0,402,263,110,21.0,7.0,1.0,0.0,Iowa
2015-03-01,353,231,86,20.0,12.0,4.0,0.0,430,285,102,25.0,14.0,4.0,0.0,Iowa
2015-04-01,446,312,96,29.0,8.0,1.0,0.0,387,269,76,28.0,12.0,2.0,0.0,Iowa
2015-05-01,341,231,81,19.0,9.0,1.0,0.0,401,259,103,27.0,9.0,3.0,0.0,Iowa
2015-06-01,378,259,81,27.0,8.0,3.0,0.0,501,338,112,33.0,12.0,6.0,0.0,Iowa
2015-07-01,407,290,84,19.0,13.0,1.0,0.0,462,313,106,30.0,9.0,4.0,0.0,Iowa
2015-08-01,368,258,77,22.0,10.0,1.0,0.0,405,269,99,27.0,7.0,3.0,0.0,Iowa
2015-09-01,443,294,113,26.0,5.0,5.0,0.0,427,293,103,20.0,10.0,1.0,0.0,Iowa
2015-10-01,423,291,99,16.0,10.0,7.0,0.0,436,302,96,25.0,9.0,4.0,0.0,Iowa
2015-11-01,371,272,65,24.0,10.0,0.0,0.0,469,325,110,24.0,8.0,2.0,0.0,Iowa
2015-12-01,408,278,96,20.0,8.0,6.0,0.0,519,379,102,22.0,11.0,5.0,0.0,Iowa
2016-01-01,380,263,82,25.0,8.0,2.0,0.0,518,363,118,19.0,14.0,4.0,0.0,Iowa
2016-02-01,393,261,91,28.0,9.0,4.0,0.0,554,385,125,34.0,7.0,3.0,0.0,Iowa
2016-03-01,440,312,99,24.0,3.0,2.0,0.0,504,332,131,20.0,17.0,4.0,0.0,Iowa
2016-04-01,457,313,111,26.0,4.0,3.0,0.0,407,277,93,21.0,9.0,7.0,0.0,Iowa
2016-05-01,456,307,115,25.0,8.0,1.0,0.0,406,275,92,23.0,10.0,5.0,0.0,Iowa
2016-06-01,426,296,98,22.0,7.0,3.0,0.0,463,312,116,15.0,15.0,5.0,1.0,Iowa
2016-07-01,473,328,105,33.0,4.0,3.0,0.0,448,331,90,25.0,1.0,1.0,0.0,Iowa
2016-08-01,475,326,99,30.0,13.0,7.0,0.0,488,336,111,31.0,8.0,2.0,0.0,Iowa
2016-09-01,461,313,103,26.0,12.0,7.0,0.0,726,459,186,63.0,10.0,8.0,0.0,Iowa
2016-10-01,358,241,83,24.0,8.0,2.0,0.0,462,308,117,30.0,6.0,1.0,0.0,Iowa
2016-11-01,440,290,104,33.0,12.0,1.0,0.0,459,317,93,32.0,12.0,5.0,0.0,Iowa
2016-12-01,442,309,102,19.0,9.0,3.0,0.0,457,300,105,33.0,13.0,6.0,0.0,Iowa
2017-01-01,398,280,82,29.0,5.0,2.0,0.0,515,324,137,44.0,9.0,1.0,0.0,Iowa
2017-02-01,362,255,78,21.0,8.0,0.0,0.0,429,282,107,29.0,8.0,3.0,0.0,Iowa
2017-03-01,454,329,81,29.0,12.0,3.0,0.0,568,385,139,23.0,12.0,9.0,0.0,Iowa
2017-04-01,434,291,112,21.0,7.0,3.0,0.0,453,330,86,25.0,5.0,7.0,0.0,Iowa
2017-05-01,436,289,102,28.0,11.0,6.0,0.0,475,331,97,31.0,14.0,2.0,0.0,Iowa
2017-06-01,421,283,101,26.0,8.0,3.0,0.0,458,320,99,25.0,8.0,6.0,0.0,Iowa
2017-07-01,406,296,80,22.0,7.0,1.0,0.0,528,392,88,37.0,5.0,6.0,0.0,Iowa
2017-08-01,491,321,113,43.0,11.0,3.0,0.0,524,354,121,36.0,10.0,3.0,0.0,Iowa
2017-09-01,425,305,83,23.0,9.0,5.0,0.0,499,336,113,28.0,16.0,6.0,0.0,Iowa
2017-10-01,413,272,98,26.0,12.0,5.0,0.0,518,354,119,31.0,11.0,3.0,0.0,Iowa
2017-11-01,407,283,91,22.0,7.0,4.0,0.0,472,319,104,36.0,11.0,2.0,0.0,Iowa
2017-12-01,406,279,93,20.0,8.0,6.0,0.0,427,303,96,19.0,9.0,0.0,0.0,Iowa
2018-01-01,462,320,101,26.0,13.0,2.0,0.0,520,350,129,30.0,10.0,1.0,0.0,Iowa
2018-02-01,413,300,76,21.0,12.0,4.0,0.0,438,304,98,23.0,10.0,3.0,0.0,Iowa
2018-03-01,442,312,95,24.0,7.0,4.0,0.0,487,322,120,31.0,9.0,5.0,0.0,Iowa
2018-04-01,396,276,91,20.0,8.0,1.0,0.0,480,330,105,26.0,13.0,6.0,0.0,Iowa
2018-05-01,474,331,104,28.0,8.0,3.0,0.0,548,376,121,31.0,14.0,6.0,0.0,Iowa
2018-06-01,380,269,76,18.0,11.0,6.0,0.0,479,328,115,22.0,10.0,4.0,0.0,Iowa
2018-07-01,446,294,109,25.0,11.0,7.0,0.0,513,368,98,32.0,9.0,6.0,0.0,Iowa
2018-08-01,577,398,133,29.0,13.0,4.0,0.0,596,399,144,34.0,12.0,7.0,0.0,Iowa
2018-09-01,443,310,100,21.0,8.0,4.0,0.0,460,314,111,24.0,8.0,3.0,0.0,Iowa
2018-10-01,481,331,113,22.0,13.0,2.0,0.0,490,347,98,31.0,10.0,4.0,0.0,Iowa
2018-11-01,436,291,100,26.0,14.0,5.0,0.0,483,342,102,31.0,6.0,2.0,0.0,Iowa
2018-12-01,404,277,93,29.0,4.0,1.0,0.0,533,372,117,28.0,13.0,3.0,0.0,Iowa
2019-01-01,453,297,110,32.0,7.0,7.0,0.0,584,407,132,25.0,15.0,5.0,0.0,Iowa
2019-02-01,417,286,91,28.0,12.0,0.0,0.0,456,315,98,27.0,11.0,5.0,0.0,Iowa
2019-03-01,452,319,100,21.0,11.0,1.0,0.0,501,349,106,31.0,8.0,7.0,0.0,Iowa
2019-04-01,510,344,123,28.0,11.0,4.0,0.0,544,370,121,37.0,15.0,1.0,0.0,Iowa
2019-05-01,465,332,89,30.0,8.0,6.0,0.0,603,419,135,29.0,12.0,8.0,0.0,Iowa
2019-06-01,376,265,83,15.0,10.0,3.0,0.0,492,341,106,29.0,11.0,5.0,0.0,Iowa
2019-07-01,461,329,93,30.0,7.0,2.0,0.0,570,410,122,24.0,11.0,3.0,0.0,Iowa
2019-08-01,504,351,109,30.0,11.0,3.0,0.0,602,419,141,26.0,11.0,5.0,0.0,Iowa
2019-09-01,434,299,88,26.0,18.0,3.0,0.0,534,365,118,31.0,13.0,7.0,0.0,Iowa
2019-10-01,492,334,110,27.0,15.0,6.0,0.0,581,406,127,33.0,9.0,6.0,0.0,Iowa
2019-11-01,375,265,81,21.0,5.0,3.0,0.0,447,299,109,27.0,7.0,5.0,0.0,Iowa
2019-12-01,435,304,100,24.0,5.0,2.0,0.0,499,340,113,34.0,10.0,2.0,0.0,Iowa
2020-01-01,501,341,113,29.0,14.0,4.0,0.0,550,374,129,31.0,13.0,3.0,0.0,Iowa
2020-02-01,443,294,104,24.0,17.0,4.0,0.0,488,321,133,22.0,10.0,2.0,0.0,Iowa
2020-03-01,420,302,89,18.0,9.0,2.0,0.0,470,315,110,32.0,12.0,1.0,0.0,Iowa
2020-04-01,223,165,45,8.0,4.0,1.0,0.0,682,475,143,45.0,16.0,3.0,0.0,Iowa
2020-05-01,102,63,27,11.0,1.0,0.0,0.0,551,395,108,28.0,14.0,6.0,0.0,Iowa
2020-06-01,344,237,73,14.0,15.0,5.0,0.0,423,286,93,27.0,10.0,7.0,0.0,Iowa
2020-07-01,242,162,48,19.0,10.0,3.0,0.0,323,237,57,21.0,6.0,2.0,0.0,Iowa
2020-08-01,152,112,24,10.0,3.0,3.0,0.0,289,199,65,13.0,10.0,2.0,0.0,Iowa
2020-09-01,340,230,74,20.0,15.0,1.0,0.0,312,218,70,16.0,6.0,2.0,0.0,Iowa
2020-10-01,299,187,70,25.0,14.0,3.0,0.0,286,198,74,6.0,6.0,2.0,0.0,Iowa
2020-11-01,249,159,67,16.0,5.0,2.0,0.0,222,153,42,15.0,7.0,5.0,0.0,Iowa
2020-12-01,325,214,75,29.0,2.0,5.0,0.0,237,149,61,19.0,6.0,2.0,0.0,Iowa
2021-01-01,243,159,54,13.0,11.0,6.0,0.0,299,200,63,21.0,11.0,4.0,0.0,Iowa
2021-02-01,291,208,51,16.0,9.0,7.0,0.0,232,166,51,11.0,4.0,0.0,0.0,Iowa
2021-03-01,335,235,74,15.0,10.0,1.0,0.0,274,206,52,9.0,6.0,1.0,0.0,Iowa
2021-04-01,350,245,64,23.0,14.0,4.0,0.0,298,204,65,20.0,6.0,3.0,0.0,Iowa
2021-05-01,288,205,50,15.0,14.0,4.0,0.0,302,205,73,13.0,9.0,1.0,0.0,Iowa
2021-06-01,337,215,86,20.0,11.0,5.0,0.0,278,206,45,16.0,8.0,3.0,1.0,Iowa
2021-07-01,306,211,65,19.0,7.0,4.0,0.0,304,214,68,14.0,8.0,0.0,0.0,Iowa
2021-08-01,333,223,76,22.0,8.0,4.0,0.0,297,204,68,15.0,7.0,3.0,0.0,Iowa
2021-09-01,343,238,75,16.0,9.0,5.0,0.0,281,187,71,14.0,8.0,1.0,0.0,Iowa
2021-10-01,347,230,83,22.0,6.0,5.0,1.0,256,172,62,11.0,6.0,5.0,0.0,Iowa
2021-11-01,310,207,73,16.0,8.0,6.0,0.0,207,138,43,19.0,4.0,3.0,0.0,Iowa
2021-12-01,323,204,90,21.0,6.0,2.0,0.0,234,149,63,12.0,9.0,0.0,0.0,Iowa
2022-01-01,208,137,54,11.0,4.0,2.0,0.0,281,196,63,15.0,6.0,1.0,1.0,Iowa
2022-02-01,354,244,71,26.0,11.0,2.0,0.0,267,189,53,10.0,7.0,8.0,0.0,Iowa
2022-03-01,439,297,99,29.0,9.0,5.0,0.0,344,229,76,26.0,10.0,3.0,0.0,Iowa
2022-04-01,383,240,97,26.0,17.0,3.0,0.0,296,198,68,21.0,6.0,3.0,0.0,Iowa
2022-05-01,334,218,79,24.0,10.0,3.0,0.0,283,185,66,22.0,7.0,2.0,0.0,Iowa
2022-06-01,336,220,79,31.0,5.0,1.0,0.0,375,250,82,22.0,13.0,7.0,1.0,Iowa
2022-07-01,315,208,67,25.0,12.0,3.0,0.0,381,255,82,29.0,11.0,4.0,1.0,Iowa
2022-08-01,128,86,25,10.0,4.0,0.0,3.0,132,97,19,9.0,4.0,0.0,0.0,Iowa
2017-01-01,1444,509,776,149.0,1.0,7.0,2.0,1534,521,843,162.0,2.0,5.0,1.0,Illinois
2017-02-01,1444,509,776,149.0,1.0,7.0,2.0,1534,521,843,162.0,2.0,5.0,1.0,Illinois
2017-03-01,1444,509,776,149.0,1.0,7.0,2.0,1534,521,843,162.0,2.0,5.0,1.0,Illinois
2017-04-01,1444,509,776,149.0,1.0,7.0,2.0,1534,521,843,162.0,2.0,5.0,1.0,Illinois
2017-05-01,1444,509,776,149.0,1.0,7.0,2.0,1534,521,843,162.0,2.0,5.0,1.0,Illinois
2017-06-01,1444,509,776,149.0,1.0,7.0,2.0,1534,521,843,162.0,2.0,5.0,1.0,Illinois
2017-07-01,1366,454,752,151.0,2.0,4.0,3.0,1639,570,891,169.0,1.0,7.0,1.0,Illinois
2017-08-01,1366,454,752,151.0,2.0,4.0,3.0,1639,570,891,169.0,1.0,7.0,1.0,Illinois
2017-09-01,1366,454,752,151.0,2.0,4.0,3.0,1639,570,891,169.0,1.0,7.0,1.0,Illinois
2017-10-01,1366,454,752,151.0,2.0,4.0,3.0,1639,570,891,169.0,1.0,7.0,1.0,Illinois
2017-11-01,1366,454,752,151.0,2.0,4.0,3.0,1639,570,891,169.0,1.0,7.0,1.0,Illinois
2017-12-01,1366,454,752,151.0,2.0,4.0,3.0,1639,570,891,169.0,1.0,7.0,1.0,Illinois
2018-01-01,1536,521,850,157.0,2.0,4.0,2.0,1639,503,941,185.0,1.0,6.0,3.0,Illinois
2018-02-01,1536,521,850,157.0,2.0,4.0,2.0,1639,503,941,185.0,1.0,6.0,3.0,Illinois
2018-03-01,1536,521,850,157.0,2.0,4.0,2.0,1639,503,941,185.0,1.0,6.0,3.0,Illinois
2018-04-01,1479,496,814,158.0,2.0,4.0,5.0,1564,493,897,166.0,4.0,3.0,1.0,Illinois
2018-05-01,1479,496,814,158.0,2.0,4.0,5.0,1564,493,897,166.0,4.0,3.0,1.0,Illinois
2018-06-01,1479,496,814,158.0,2.0,4.0,5.0,1564,493,897,166.0,4.0,3.0,1.0,Illinois
2018-07-01,1555,549,833,160.0,2.0,3.0,8.0,1620,538,908,167.0,1.0,3.0,3.0,Illinois
2018-08-01,1555,549,833,160.0,2.0,3.0,8.0,1620,538,908,167.0,1.0,3.0,3.0,Illinois
2018-09-01,1555,549,833,160.0,2.0,3.0,8.0,1620,538,908,167.0,1.0,3.0,3.0,Illinois
2018-10-01,1425,504,764,142.0,2.0,4.0,9.0,1684,568,939,168.0,2.0,5.0,2.0,Illinois
2018-11-01,1425,504,764,142.0,2.0,4.0,9.0,1684,568,939,168.0,2.0,5.0,2.0,Illinois
2018-12-01,1425,504,764,142.0,2.0,4.0,9.0,1684,568,939,168.0,2.0,5.0,2.0,Illinois
2019-01-01,1434,521,757,141.0,3.0,4.0,8.0,1594,526,883,173.0,2.0,4.0,6.0,Illinois
2019-02-01,1434,521,757,141.0,3.0,4.0,8.0,1594,526,883,173.0,2.0,4.0,6.0,Illinois
2019-03-01,1434,521,757,141.0,3.0,4.0,8.0,1594,526,883,173.0,2.0,4.0,6.0,Illinois
2019-04-01,1487,536,784,153.0,2.0,4.0,8.0,1533,525,844,153.0,3.0,4.0,4.0,Illinois
2019-05-01,1487,536,784,153.0,2.0,4.0,8.0,1533,525,844,153.0,3.0,4.0,4.0,Illinois
2019-06-01,1487,536,784,153.0,2.0,4.0,8.0,1533,525,844,153.0,3.0,4.0,4.0,Illinois
2019-07-01,1484,546,791,137.0,0.0,4.0,6.0,1571,531,866,163.0,1.0,4.0,6.0,Illinois
2019-08-01,1484,546,791,137.0,0.0,4.0,6.0,1571,531,866,163.0,1.0,4.0,6.0,Illinois
2019-09-01,1484,546,791,137.0,0.0,4.0,6.0,1571,531,866,163.0,1.0,4.0,6.0,Illinois
2019-10-01,1334,488,703,132.0,2.0,4.0,5.0,1592,558,852,168.0,3.0,4.0,7.0,Illinois
2019-11-01,1334,488,703,132.0,2.0,4.0,5.0,1592,558,852,168.0,3.0,4.0,7.0,Illinois
2019-12-01,1334,488,703,132.0,2.0,4.0,5.0,1592,558,852,168.0,3.0,4.0,7.0,Illinois
2020-01-01,1204,461,615,122.0,2.0,1.0,3.0,1615,586,854,164.0,2.0,5.0,4.0,Illinois
2020-02-01,1204,461,615,122.0,2.0,1.0,3.0,1615,586,854,164.0,2.0,5.0,4.0,Illinois
2020-03-01,1204,461,615,122.0,2.0,1.0,3.0,1615,586,854,164.0,2.0,5.0,4.0,Illinois
2020-04-01,52,16,33,3.0,0.0,0.0,0.0,1669,617,860,177.0,2.0,5.0,8.0,Illinois
2020-05-01,52,16,33,3.0,0.0,0.0,0.0,1669,617,860,177.0,2.0,5.0,8.0,Illinois
2020-06-01,52,16,33,3.0,0.0,0.0,0.0,1669,617,860,177.0,2.0,5.0,8.0,Illinois
2020-07-01,825,351,393,71.0,1.0,1.0,8.0,1213,429,650,128.0,1.0,4.0,1.0,Illinois
2020-08-01,825,351,393,71.0,1.0,1.0,8.0,1213,429,650,128.0,1.0,4.0,1.0,Illinois
2020-09-01,825,351,393,71.0,1.0,1.0,8.0,1213,429,650,128.0,1.0,4.0,1.0,Illinois
2020-10-01,623,268,290,59.0,0.0,2.0,4.0,1216,446,628,134.0,2.0,2.0,4.0,Illinois
2020-11-01,623,268,290,59.0,0.0,2.0,4.0,1216,446,628,134.0,2.0,2.0,4.0,Illinois
2020-12-01,623,268,290,59.0,0.0,2.0,4.0,1216,446,628,134.0,2.0,2.0,4.0,Illinois
2021-01-01,527,208,257,52.0,1.0,0.0,9.0,1066,409,541,106.0,1.0,3.0,6.0,Illinois
2021-02-01,527,208,257,52.0,1.0,0.0,9.0,1066,409,541,106.0,1.0,3.0,6.0,Illinois
2021-03-01,527,208,257,52.0,1.0,0.0,9.0,1066,409,541,106.0,1.0,3.0,6.0,Illinois
2021-04-01,904,378,434,86.0,0.0,3.0,3.0,971,367,502,95.0,1.0,2.0,4.0,Illinois
2021-05-01,904,378,434,86.0,0.0,3.0,3.0,971,367,502,95.0,1.0,2.0,4.0,Illinois
2021-06-01,904,378,434,86.0,0.0,3.0,3.0,971,367,502,95.0,1.0,2.0,4.0,Illinois
2021-07-01,1203,425,632,134.0,1.0,4.0,7.0,953,355,487,102.0,1.0,3.0,5.0,Illinois
2021-08-01,1203,425,632,134.0,1.0,4.0,7.0,953,355,487,102.0,1.0,3.0,5.0,Illinois
2021-09-01,1203,425,632,134.0,1.0,4.0,7.0,953,355,487,102.0,1.0,3.0,5.0,Illinois
2021-10-01,1039,382,541,107.0,0.0,2.0,7.0,1103,405,558,129.0,1.0,2.0,8.0,Illinois
2021-11-01,1039,382,541,107.0,0.0,2.0,7.0,1103,405,558,129.0,1.0,2.0,8.0,Illinois
2021-12-01,1039,382,541,107.0,0.0,2.0,7.0,1103,405,558,129.0,1.0,2.0,8.0,Illinois
2022-01-01,966,381,488,91.0,1.0,1.0,4.0,1047,373,545,120.0,0.0,3.0,6.0,Illinois
2022-02-01,966,381,488,91.0,1.0,1.0,4.0,1047,373,545,120.0,0.0,3.0,6.0,Illinois
2022-03-01,966,381,488,91.0,1.0,1.0,4.0,1047,373,545,120.0,0.0,3.0,6.0,Illinois
2022-04-01,1548,556,830,155.0,1.0,2.0,4.0,999,344,541,108.0,0.0,2.0,4.0,Illinois
2022-05-01,1548,556,830,155.0,1.0,2.0,4.0,999,344,541,108.0,0.0,2.0,4.0,Illinois
2022-06-01,1548,556,830,155.0,1.0,2.0,4.0,999,344,541,108.0,0.0,2.0,4.0,Illinois
2015-01-01,455,352,7,43.0,16.0,0.0,13.0,429,352,7,43.0,16.0,0.0,13.0,Idaho
2015-02-01,432,391,17,58.0,16.0,0.0,17.0,499,391,17,58.0,16.0,0.0,17.0,Idaho
2015-03-01,491,376,10,65.0,15.0,0.0,15.0,480,376,10,65.0,15.0,0.0,15.0,Idaho
2015-04-01,495,380,10,66.0,18.0,0.0,19.0,493,380,10,66.0,18.0,0.0,19.0,Idaho
2015-05-01,411,334,17,47.0,21.0,0.0,12.0,431,334,17,47.0,21.0,0.0,12.0,Idaho
2015-06-01,504,334,13,74.0,19.0,0.0,16.0,456,334,13,74.0,19.0,0.0,16.0,Idaho
2015-07-01,478,383,16,88.0,17.0,0.0,15.0,518,383,16,88.0,17.0,0.0,15.0,Idaho
2015-08-01,448,403,12,59.0,23.0,0.0,14.0,511,403,12,59.0,23.0,0.0,14.0,Idaho
2015-09-01,462,382,16,62.0,17.0,0.0,22.0,499,382,16,62.0,17.0,0.0,22.0,Idaho
2015-10-01,448,380,15,63.0,19.0,0.0,19.0,496,380,15,63.0,19.0,0.0,19.0,Idaho
2015-11-01,472,431,18,50.0,18.0,0.0,21.0,538,431,18,50.0,18.0,0.0,21.0,Idaho
2015-12-01,476,425,18,70.0,11.0,0.0,18.0,541,425,18,70.0,11.0,0.0,18.0,Idaho
2016-01-01,418,390,21,63.0,21.0,0.0,23.0,518,390,21,63.0,21.0,0.0,23.0,Idaho
2016-02-01,499,438,19,68.0,22.0,0.0,20.0,567,438,19,68.0,22.0,0.0,20.0,Idaho
2016-03-01,520,357,17,62.0,23.0,0.0,13.0,472,357,17,62.0,23.0,0.0,13.0,Idaho
2016-04-01,468,403,13,55.0,22.0,0.0,13.0,506,403,13,55.0,22.0,0.0,13.0,Idaho
2016-05-01,498,450,12,71.0,19.0,0.0,21.0,573,450,12,71.0,19.0,0.0,21.0,Idaho
2016-06-01,491,330,12,71.0,11.0,0.0,20.0,444,330,12,71.0,11.0,0.0,20.0,Idaho
2016-07-01,458,323,17,54.0,8.0,0.0,13.0,415,323,17,54.0,8.0,0.0,13.0,Idaho
2016-08-01,580,350,16,58.0,12.0,0.0,11.0,447,350,16,58.0,12.0,0.0,11.0,Idaho
2016-09-01,456,358,7,66.0,18.0,0.0,13.0,462,358,7,66.0,18.0,0.0,13.0,Idaho
2016-10-01,504,315,11,52.0,19.0,0.0,13.0,409,315,11,52.0,19.0,0.0,13.0,Idaho
2016-11-01,526,416,12,79.0,17.0,0.0,22.0,545,416,12,79.0,17.0,0.0,22.0,Idaho
2016-12-01,484,365,10,54.0,19.0,0.0,11.0,458,365,10,54.0,19.0,0.0,11.0,Idaho
2017-01-01,555,377,14,59.0,16.0,0.0,15.0,480,377,14,59.0,16.0,0.0,15.0,Idaho
2017-02-01,535,383,10,69.0,22.0,0.0,11.0,494,383,10,69.0,22.0,0.0,11.0,Idaho
2017-03-01,556,396,10,72.0,10.0,0.0,19.0,507,396,10,72.0,10.0,0.0,19.0,Idaho
2017-04-01,496,371,7,78.0,13.0,0.0,14.0,483,371,7,78.0,13.0,0.0,14.0,Idaho
2017-05-01,612,397,21,69.0,27.0,0.0,14.0,528,397,21,69.0,27.0,0.0,14.0,Idaho
2017-06-01,479,371,9,57.0,14.0,0.0,8.0,459,371,9,57.0,14.0,0.0,8.0,Idaho
2017-07-01,510,436,15,65.0,21.0,0.0,14.0,551,436,15,65.0,21.0,0.0,14.0,Idaho
2017-08-01,602,428,16,64.0,18.0,0.0,16.0,542,428,16,64.0,18.0,0.0,16.0,Idaho
2017-09-01,482,327,14,45.0,14.0,0.0,15.0,415,327,14,45.0,14.0,0.0,15.0,Idaho
2017-10-01,562,383,17,53.0,15.0,0.0,15.0,483,383,17,53.0,15.0,0.0,15.0,Idaho
2017-11-01,570,453,18,85.0,21.0,0.0,21.0,598,453,18,85.0,21.0,0.0,21.0,Idaho
2017-12-01,485,366,12,43.0,18.0,0.0,19.0,457,366,12,43.0,18.0,0.0,19.0,Idaho
2018-01-01,616,405,21,57.0,28.0,0.0,8.0,519,405,21,57.0,28.0,0.0,8.0,Idaho
2018-02-01,573,411,17,73.0,19.0,0.0,17.0,537,411,17,73.0,19.0,0.0,17.0,Idaho
2018-03-01,509,375,7,82.0,14.0,0.0,17.0,495,375,7,82.0,14.0,0.0,17.0,Idaho
2018-04-01,635,428,16,66.0,34.0,0.0,10.0,554,428,16,66.0,34.0,0.0,10.0,Idaho
2018-05-01,603,455,18,77.0,18.0,0.0,10.0,577,455,18,77.0,18.0,0.0,10.0,Idaho
2018-06-01,547,391,10,65.0,17.0,0.0,17.0,500,391,10,65.0,17.0,0.0,17.0,Idaho
2018-07-01,550,434,17,83.0,21.0,0.0,17.0,571,434,17,83.0,21.0,0.0,17.0,Idaho
2018-08-01,615,475,22,65.0,37.0,0.0,14.0,613,475,22,65.0,37.0,0.0,14.0,Idaho
2018-09-01,442,416,16,57.0,18.0,0.0,11.0,517,416,16,57.0,18.0,0.0,11.0,Idaho
2018-10-01,604,423,14,89.0,28.0,0.0,15.0,569,423,14,89.0,28.0,0.0,15.0,Idaho
2018-11-01,477,400,17,73.0,29.0,0.0,8.0,527,400,17,73.0,29.0,0.0,8.0,Idaho
2018-12-01,488,387,16,70.0,28.0,0.0,15.0,515,387,16,70.0,28.0,0.0,15.0,Idaho
2019-01-01,618,505,12,87.0,19.0,0.0,18.0,641,505,12,87.0,19.0,0.0,18.0,Idaho
2019-02-01,577,391,14,66.0,17.0,0.0,23.0,511,391,14,66.0,17.0,0.0,23.0,Idaho
2019-03-01,545,346,14,59.0,20.0,0.0,15.0,454,346,14,59.0,20.0,0.0,15.0,Idaho
2019-04-01,620,443,10,68.0,15.0,0.0,20.0,556,443,10,68.0,15.0,0.0,20.0,Idaho
2019-05-01,573,395,16,87.0,22.0,0.0,15.0,534,395,16,87.0,22.0,0.0,15.0,Idaho
2019-06-01,514,339,12,56.0,21.0,0.0,18.0,446,339,12,56.0,21.0,0.0,18.0,Idaho
2019-07-01,589,400,12,69.0,15.0,0.0,11.0,507,400,12,69.0,15.0,0.0,11.0,Idaho
2019-08-01,584,412,21,75.0,16.0,0.0,14.0,539,412,21,75.0,16.0,0.0,14.0,Idaho
2019-09-01,544,398,13,64.0,14.0,0.0,12.0,501,398,13,64.0,14.0,0.0,12.0,Idaho
2019-10-01,601,404,18,72.0,29.0,0.0,12.0,535,404,18,72.0,29.0,0.0,12.0,Idaho
2019-11-01,552,374,21,66.0,26.0,0.0,18.0,505,374,21,66.0,26.0,0.0,18.0,Idaho
2019-12-01,558,375,14,75.0,20.0,0.0,15.0,499,375,14,75.0,20.0,0.0,15.0,Idaho
2020-01-01,626,453,10,85.0,26.0,0.0,18.0,591,453,10,85.0,26.0,0.0,18.0,Idaho
2020-02-01,523,389,9,74.0,22.0,0.0,17.0,511,389,9,74.0,22.0,0.0,17.0,Idaho
2020-03-01,436,446,11,83.0,23.0,0.0,18.0,581,446,11,83.0,23.0,0.0,18.0,Idaho
2020-04-01,261,566,29,114.0,26.0,0.0,26.0,760,566,29,114.0,26.0,0.0,26.0,Idaho
2020-05-01,526,541,26,96.0,24.0,0.0,26.0,713,541,26,96.0,24.0,0.0,26.0,Idaho
2020-06-01,517,413,19,86.0,20.0,0.0,27.0,565,413,19,86.0,20.0,0.0,27.0,Idaho
2020-07-01,396,407,13,64.0,27.0,0.0,13.0,524,407,13,64.0,27.0,0.0,13.0,Idaho
2020-08-01,407,441,17,80.0,27.0,0.0,11.0,576,441,17,80.0,27.0,0.0,11.0,Idaho
